Country,SiteID,SiteName,RS_Paper,RS_Norm,Rh,Ra_root,HC,RC,Measure_Year,Measure_Month,Latitude,Longitude,Avg_TS,Avg_SWC,StudyNumber,Pm,Tm,MAP,MAT,P_Annual,T_Annual,P_LastMonth,T_LastMonth,MAP_Month,MAT_Month,P_anomaly,T_anomaly,Climate_Koeppon,TopClimateType,IGBP,LAI,AGB,GSOC
China,CN-SNJ,Shennongjia,0.74525,0.7725,0.47175,0.30075,0.61,0.389,2010,2,31.25,110.25,,,20032,15.6,6.7,1144.307,15.249,1131.2,15.97,8,5.2,25.82,5.46,-10.22,1.24,Cwa,C,WSA,0.699,75.284,4
China,CN-SNJ,Shennongjia,0.79875,0.8275,0.522,0.3055,0.623,0.376,2010,2,31.25,110.75,,,20032,14.7,5.8,1074.557,15.436,1109.6,15.85,7.3,4.4,27.19,5.1,-12.49,0.7,Cfa,C,WSA,0.9,51.009,4
China,CN-SNJ,Shennongjia,1.234,1.279,0.7015,0.5775,0.552,0.447,2010,3,31.25,110.25,,,20032,71.3,10.7,1144.307,15.249,1131.2,15.97,15.6,6.7,51.79,10.02,19.51,0.68,Cwa,C,WSA,1,75.284,4
China,CN-SNJ,Shennongjia,1.016,1.0525,0.724,0.3285,0.6865,0.3125,2010,3,31.25,110.75,,,20032,71.4,10.1,1074.557,15.436,1109.6,15.85,14.7,5.8,49.94,9.83,21.46,0.27,Cfa,C,WSA,1.6,51.009,4
China,CN-SNJ,Shennongjia,1.6615,1.72225,0.88575,0.8365,0.5075,0.4915,2010,4,31.25,110.25,,,20032,56.8,14.7,1144.307,15.249,1131.2,15.97,71.3,10.7,94.04,15.42,-37.24,-0.72,Cwa,C,WSA,2.1,75.284,4
China,CN-SNJ,Shennongjia,1.43975,1.49225,0.988,0.50425,0.65275,0.34625,2010,4,31.25,110.75,,,20032,64.2,14.5,1074.557,15.436,1109.6,15.85,71.4,10.1,92.57,15.59,-28.37,-1.09,Cfa,C,WSA,2.9,51.009,4
China,CN-SNJ,Shennongjia,2.255833,2.338333,1.550833,0.7875,0.6655,0.3335,2010,5,31.25,110.25,,,20032,145,19.5,1144.307,15.249,1131.2,15.97,56.8,14.7,150.56,19.8,-5.56,-0.3,Cwa,C,WSA,2.9,75.284,4
China,CN-SNJ,Shennongjia,2.646,2.742833,1.913333,0.8295,0.696666,0.302333,2010,5,31.25,110.75,,,20032,137.2,19.9,1074.557,15.436,1109.6,15.85,64.2,14.5,129.73,20.33,7.47,-0.43,Cfa,C,WSA,3.9,51.009,4
China,CN-SNJ,Shennongjia,3.262,3.3815,2.1505,1.231,0.633,0.366,2010,6,31.25,110.25,,,20032,112,23.4,1144.307,15.249,1131.2,15.97,145,19.5,160.02,23.39,-48.02,0.01,Cwa,C,WSA,3,75.284,4
China,CN-SNJ,Shennongjia,3.449,3.5755,2.404,1.1715,0.6735,0.3255,2010,6,31.25,110.75,,,20032,92,24.1,1074.557,15.436,1109.6,15.85,137.2,19.9,142.01,24.17,-50.01,-0.07,Cfa,C,WSA,4.099,51.009,4
China,CN-TJL,Tianjiling Changsha,0.344,0.356,0.336,0.02,0.946,0.053,2007,1,28.25,113.25,7.385,15.911,20072,69.4,4.8,1411.494,17.494,1011.6,18.53,12.7,7.2,62.29,5.05,7.11,-0.25,Cfa,C,CRO,0.4,75.974,3
China,CN-TJL,Tianjiling Changsha,0.535,0.554,0.4625,0.0915,0.8425,0.1565,2007,2,28.25,113.25,10.193,16.1815,20072,85.5,10.8,1411.494,17.494,1011.6,18.53,69.4,4.8,92.06,6.6,-6.56,4.2,Cfa,C,CRO,0.6,75.974,3
China,CN-TJL,Tianjiling Changsha,0.6725,0.6965,0.5285,0.168,0.7555,0.2435,2007,3,28.25,113.25,13.8855,15.98,20072,121.8,12.9,1411.494,17.494,1011.6,18.53,85.5,10.8,141.06,11.18,-19.26,1.72,Cfa,C,CRO,0.5,75.974,3
China,CN-TJL,Tianjiling Changsha,0.8105,0.84,0.676,0.164,0.804,0.195,2007,4,28.25,113.25,16.798,17.715,20072,138.9,17.1,1411.494,17.494,1011.6,18.53,121.8,12.9,195.85,17.32,-56.95,-0.22,Cfa,C,CRO,0.5,75.974,3
China,CN-TJL,Tianjiling Changsha,1.467,1.5205,1.381,0.1395,0.9185,0.0805,2007,5,28.25,113.25,24.0785,12.336,20072,68.6,25.2,1411.494,17.494,1011.6,18.53,138.9,17.1,204.52,22.31,-135.92,2.89,Cfa,C,CRO,2,75.974,3
China,CN-TJL,Tianjiling Changsha,1.726,1.789,1.546,0.243,0.864,0.135,2007,6,28.25,113.25,24.235,17.366,20072,157.8,26.7,1411.494,17.494,1011.6,18.53,68.6,25.2,213.35,25.94,-55.55,0.76,Cfa,C,CRO,2.299,75.974,3
China,CN-TJL,Tianjiling Changsha,1.79,1.8555,1.7275,0.128,0.9305,0.0685,2007,7,28.25,113.25,27.199,11.3585,20072,28.9,30.7,1411.494,17.494,1011.6,18.53,157.8,26.7,119.15,29.38,-90.25,1.32,Cfa,C,CRO,1.8,75.974,3
China,CN-TJL,Tianjiling Changsha,1.673,1.7345,1.5735,0.161,0.9085,0.0905,2007,8,28.25,113.25,26.6265,15.501,20072,161.1,29.7,1411.494,17.494,1011.6,18.53,28.9,30.7,112.96,28.85,48.14,0.85,Cfa,C,CRO,2.2,75.974,3
China,CN-TJL,Tianjiling Changsha,1.705,1.767,1.6005,0.1665,0.9055,0.0935,2007,9,28.25,113.25,23.4545,16.348,20072,101.5,23.8,1411.494,17.494,1011.6,18.53,161.1,29.7,67.24,24.37,34.26,-0.57,Cfa,C,CRO,2.299,75.974,3
China,CN-TJL,Tianjiling Changsha,1.191,1.234,0.8015,0.4325,0.646,0.353,2007,10,28.25,113.25,18.7215,7.514,20072,6.2,19.7,1411.494,17.494,1011.6,18.53,101.5,23.8,80.61,18.86,-74.41,0.84,Cfa,C,CRO,0.9,75.974,3
China,CN-TJL,Tianjiling Changsha,0.8365,0.8665,0.543,0.3235,0.626,0.373,2007,11,28.25,113.25,13.6255,3.0775,20072,12.6,13.1,1411.494,17.494,1011.6,18.53,6.2,19.7,76.01,12.87,-63.41,0.23,Cfa,C,CRO,0.3,75.974,3
China,CN-TJL,Tianjiling Changsha,0.5825,0.6035,0.3825,0.221,0.6415,0.3575,2007,12,28.25,113.25,8.737,9.4175,20072,59.3,7.8,1411.494,17.494,1011.6,18.53,12.6,13.1,46.4,7.17,12.9,0.63,Cfa,C,CRO,0.3,75.974,3
China,CN-TJL,Tianjiling Changsha,0.439,0.455,0.212,0.243,0.465,0.534,2008,1,28.25,113.25,8.373,17.117,20072,70.2,2.2,1411.494,17.494,1349.6,18.12,59.3,7.8,62.29,5.05,7.91,-2.85,Cfa,C,CRO,0.4,75.974,3
China,CN-TJL,Tianjiling Changsha,0.6345,0.657,0.4265,0.2305,0.6445,0.3545,2008,2,28.25,113.25,10.869,22.4115,20072,57.7,4.2,1411.494,17.494,1349.6,18.12,70.2,2.2,92.06,6.6,-34.36,-2.4,Cfa,C,CRO,0.6,75.974,3
China,CN-TJL,Tianjiling Changsha,0.81,0.839,0.619,0.22,0.737,0.262,2008,3,28.25,113.25,16.798,25.401,20072,152.7,14.6,1411.494,17.494,1349.6,18.12,57.7,4.2,141.06,11.18,11.64,3.42,Cfa,C,CRO,0.5,75.974,3
China,CN-TJL,Tianjiling Changsha,0.802666,0.832,0.611333,0.220666,0.726,0.273,2008,4,28.25,113.25,16.347,20.806,20072,109.2,18.5,1411.494,17.494,1349.6,18.12,152.7,14.6,195.85,17.32,-86.65,1.18,Cfa,C,CRO,0.5,75.974,3
China,CN-TJL,Tianjiling Changsha,1.2495,1.295,0.9215,0.3735,0.717,0.282,2008,5,28.25,113.25,21.4785,13.649,20072,130.3,24.3,1411.494,17.494,1349.6,18.12,109.2,18.5,204.52,22.31,-74.22,1.99,Cfa,C,CRO,2,75.974,3
China,CN-TJL,Tianjiling Changsha,1.7845,1.8495,1.444,0.4055,0.7815,0.2175,2008,6,28.25,113.25,28.343,21.557,20072,153,26.7,1411.494,17.494,1349.6,18.12,130.3,24.3,213.35,25.94,-60.35,0.76,Cfa,C,CRO,2.299,75.974,3
